log_gdp_pc,log_population,hdi,control_of_corruption,employment_agriculture,gini_coefficient,gdp_growth_5y,region_EAP,region_ECA,region_LAC,region_MENA,region_NAC,region_SAS
-1.5922190474154605,0.6978612577630801,-1.3973676014436984,-1.416479134958489,1.3174113147956183,-0.04205011547776972,1.2316442452493774,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,4.344536799245691
-1.4002213598446227,0.7146971398411521,-1.2899981242590166,-1.582560697919616,1.2880142792285272,-0.19649924907908653,1.3321566897077037,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,4.344536799245691
-1.3965283508759487,0.7310183819148686,-1.2899981242590166,-1.6410959606971278,1.2386954811062791,-0.38527041236958476,0.9932885369463895,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,4.344536799245691
-1.2853182309431705,0.7468555550023019,-1.2124535018478577,-1.5219286517336557,1.1567298415294114,-0.5740415756600838,1.181756308079558,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,4.344536799245691
-1.1488776115467738,0.7622365291398204,-1.1408738503914035,-1.6145318422898045,1.0526543148094318,-0.7628127389505821,1.40241897733919,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,4.344536799245691
-1.1003844406530707,0.783169218067578,-1.1110489956178808,-1.5698475403335352,0.9783489826384029,-0.7908423965300805,1.3815783456536823,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,4.344536799245691
-1.0536696920498358,0.8033122031984293,-1.0394693441614264,-1.4006433330168582,0.8800459278606925,-0.8188720541095789,0.7468095148011259,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,4.344536799245691
-1.0691047844178005,0.8227229092148584,-0.9977145474784946,-1.4161492372409052,0.7669092930172965,-0.8288826461022561,0.6632351969344227,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,4.344536799245691
-1.080369922140669,0.8414527163214988,-0.9738546636596764,-1.3355484181747888,0.644421838110298,-0.8228762909066498,0.1281174696713707,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,4.344536799245691
-1.1453012670964504,0.859547779884195,-0.9738546636596764,-1.3253811175616863,0.6234447310925535,-0.82116018942219,-0.7517149957691761,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,4.344536799245691
